feature	id	fc	pval	qval	gene_name
gene	MSTRG.10082	3.19989653754329	0.0603196404311954	0.318839566045894	GJB2
gene	MSTRG.10083	1.20185350533567	0.447019916362812	0.767166485251439	MSTRG.10083
gene	MSTRG.10085	0.901841999253194	0.755037501892511	0.9227754488254	CRYL1
gene	MSTRG.10089	1.54677537645285	0.0468854064965196	0.287414312310273	MSTRG.10089
gene	MSTRG.1009	0.885278086547141	0.567933603879011	0.834344747248061	SNRNP40
gene	MSTRG.10091	1.41237561576823	0.386198290440506	0.727548487158934	MSTRG.10091
gene	MSTRG.10096	0.717399281297143	0.256050427584611	0.6115608391318	EEF1AKMT1
gene	MSTRG.1010	0.589939388637001	0.0769012683820778	0.358270103083011	ZCCHC17
gene	MSTRG.10100	1.00655347119348	0.969187926085299	0.992342052487337	MSTRG.10100
gene	MSTRG.10101	0.558623961865202	0.0514672616647955	0.301597795545832	RPSAP54
gene	MSTRG.10103	0.84272546223929	0.404251520075394	0.73710035005901	SAP18
gene	MSTRG.10104	0.748943568848296	0.412867658810367	0.743845985316382	RPS12P23
gene	MSTRG.10106	0.691825005270131	0.143100621369065	0.471770915459448	MRPL57
gene	MSTRG.1011	1.61312423770172	0.177869616335357	0.521267683984233	FABP3
gene	MSTRG.10117	1.40361232661579	0.188506696790605	0.535140152392364	MICU2
gene	MSTRG.1012	0.984410737041447	0.970331244208175	0.992975184453361	SERINC2
gene	MSTRG.10120	0.358161791565196	0.00416154825779835	0.128451097806399	RPS7P10
gene	MSTRG.10122	0.561159776619239	0.0757596712895996	0.355958218511059	FTH1P7
gene	MSTRG.1013	0.93345630739535	0.770342192114503	0.929423473823367	MSTRG.1013
gene	MSTRG.10135	1.02238832045584	0.934787600218961	0.984062929419204	TNFRSF19
gene	MSTRG.10139	0.971054180016298	0.924434282116895	0.980795626238599	MIPEP
gene	MSTRG.10144	0.991899005534827	0.97898961807548	0.995638275484531	SPATA13
gene	MSTRG.10145	2.00549085373335	0.0809333167439974	0.368264008685205	MSTRG.10145
gene	MSTRG.10153	1.79464230406664	0.0982777695196425	0.399803845150339	PARP4
gene	MSTRG.1016	0.792842116218742	0.497461604218127	0.797023339995113	LOC105379772
gene	MSTRG.10160	0.705994769659765	0.422272457932946	0.750693441891445	LOC107987187
gene	MSTRG.10162	0.383968970614001	0.00655661620180958	0.148939647331032	RPL34P27
gene	MSTRG.10164	1.15626258556637	0.766776945658865	0.927295741909281	PABPC3
gene	MSTRG.10165	2.19121581136795	0.0781286748736316	0.360545787357909	MSTRG.10165
gene	MSTRG.10167	0.474378471439895	0.00764065314354223	0.157352801589248	TCEB2P1
gene	MSTRG.10169	1.56847164871647	0.169534705630476	0.511449489758876	RNF6
gene	MSTRG.10172	0.537221951667764	0.0535224048613709	0.304751000032025	RPS3AP44
gene	MSTRG.10175	1.04904564484542	0.870165982744904	0.966204368384571	USP12
gene	MSTRG.10182	0.677807311314245	0.255237884042942	0.610933546597879	RPL21
gene	MSTRG.10183	1.40573263817551	0.467663373285438	0.779397997044018	RASL11A
gene	MSTRG.10188	0.730874842656136	0.245080028497881	0.600325399019911	GTF3A
gene	MSTRG.10189	0.612591455307548	0.0291970970415149	0.239118381580799	MTIF3
gene	MSTRG.10190	1.43900564770791	0.317117874085348	0.672510423043584	LNX2
gene	MSTRG.10191	0.950368072747524	0.887999572687144	0.969630106654253	POLR1D
gene	MSTRG.10196	1.22750178948952	0.652123313330533	0.877456026271491	PDX1
gene	MSTRG.10198	0.420652401306185	0.00932486372791719	0.166444016132251	ATP5EP2
gene	MSTRG.10199	0.940160571266564	0.808354548084274	0.943090973016266	LINC00543
gene	MSTRG.10206	1.08511567674134	0.915008009973953	0.977798826041605	MSTRG.10206
gene	MSTRG.10207	1.18109663956702	0.663085587989667	0.882124851236424	FLT1
gene	MSTRG.10209	0.613477570026734	0.0961933754001001	0.397807751806645	EIF4A1P7
gene	MSTRG.10210	0.660862157542725	0.105681305846819	0.412081125869038	POMP
gene	MSTRG.10211	1.12630872766423	0.816701746297502	0.946353521513528	SLC46A3
gene	MSTRG.10212	0.524354005716621	0.0429334520304753	0.278200684572882	CYP51A1P2
gene	MSTRG.10215	0.704738460102347	0.428880886696494	0.755035099726856	GAPDHP69
gene	MSTRG.10219	1.8450981653191	0.0653133287236818	0.3308868025387	UBL3
gene	MSTRG.10232	0.952034604349333	0.862587805300446	0.963719289396907	HMGB1
gene	MSTRG.10235	0.878862440170327	0.683305254541908	0.890895216764506	USPL1
gene	MSTRG.10236	1.16025694195201	0.656443259894462	0.87985218327798	ALOX5AP
gene	MSTRG.1024	1.07454807165555	0.873325445790088	0.967083072847018	MSTRG.1024
gene	MSTRG.10243	1.68418813381836	0.324796203833021	0.680377252613228	HSPH1
gene	MSTRG.10254	1.12227345852842	0.759334014757722	0.924053052209631	FRY
gene	MSTRG.10257	3.63788529823616	0.00138616145226167	0.0886802828437696	MSTRG.10257
gene	MSTRG.1026	0.693363424543102	0.0991729563311374	0.400799020075441	PEF1
gene	MSTRG.10273	0.480432390762302	0.0907096414311913	0.387393486493042	LOC107984551
gene	MSTRG.10274	1.57422698610947	0.254974390012635	0.61076380507936	RFC3
gene	MSTRG.10285	1.03252617749599	0.877213391799243	0.968695063574167	SOHLH2
gene	MSTRG.10290	0.85546890491728	0.455500883235016	0.772324217610415	EIF4A1P5
gene	MSTRG.10291	0.719180582760745	0.135782455319144	0.46131125553794	ALG5
gene	MSTRG.10292	0.691744532176321	0.126352245136908	0.449874987877298	EXOSC8
gene	MSTRG.10295	1.03881644165232	0.889005580212081	0.970286621487889	POSTN
gene	MSTRG.10299	1.41819782726515	0.229781824894473	0.58411278174653	UFM1
gene	MSTRG.103	0.66354932448567	0.132940478287402	0.458906913620132	HMGN2P5
gene	MSTRG.10303	1.26705493478869	0.451444600051907	0.769658136844307	NHLRC3
gene	MSTRG.10305	1.78575358538989	0.0907256856669421	0.387393486493042	LHFP
gene	MSTRG.10307	2.22142566964798	0.0447003046285994	0.282867711235973	COG6
gene	MSTRG.10321	0.844000826661475	0.443471029975968	0.764928831021615	MRPS31
gene	MSTRG.10322	2.67466865809635	0.0241413187599191	0.222894301155992	SLC25A15
gene	MSTRG.10329	1.95172025026535	0.16438407892377	0.504323198362019	ELF1
gene	MSTRG.10335	1.60644061032915	0.0213119776435672	0.21188381534976	CALM2P3
gene	MSTRG.10337	1.32317371859773	0.394730122281558	0.731562648833286	MSTRG.10337
gene	MSTRG.10342	0.701729380020324	0.370800111441812	0.715331225493291	TUBBP2
gene	MSTRG.10343	0.623633971670522	0.330817695493467	0.685313593941926	RGCC
gene	MSTRG.10346	0.784137996776529	0.419108887876749	0.747874348260411	VWA8
gene	MSTRG.10350	0.712219600463143	0.268778667262249	0.622321762671049	DGKH
gene	MSTRG.10358	2.06311567833524	0.0183702441111817	0.20230132629628	EPSTI1
gene	MSTRG.1036	1.03535009831956	0.942857781125728	0.985610679078201	MSTRG.1036
gene	MSTRG.10361	0.971930003532714	0.927503275097433	0.981343331766976	DNAJC15
gene	MSTRG.10363	0.49563461424059	0.027177026686792	0.233036609795978	MSTRG.10363
gene	MSTRG.10368	0.359838647976483	0.0209343439718473	0.21085198710413	RP11-5G9.6
gene	MSTRG.10373	1.05708085512336	0.88747116899663	0.969630106654253	SMIM2-AS1
gene	MSTRG.10381	1.50605350314704	0.226025672603758	0.580234359446486	SERP2
gene	MSTRG.10383	1.01352834119942	0.976080975690205	0.995264360703559	TSC22D1
gene	MSTRG.10396	0.64910692196376	0.15623120920334	0.493267575896855	GTF2F2
gene	MSTRG.10399	0.934432957981077	0.809901798586782	0.943905761770502	TPT1
gene	MSTRG.1040	1.24822431114286	0.391151926987085	0.729728433199729	PTP4A2
gene	MSTRG.10404	1.0000257274328	0.999945839274617	0.999981527106686	RCN1P2
gene	MSTRG.10405	0.549414169663008	0.094604109786401	0.393716242612423	SLC25A30
gene	MSTRG.10408	1.68817936403353	0.22265590562936	0.576569262872843	COG3
gene	MSTRG.10411	0.795758021401999	0.5730659280257	0.837494415945046	ZC3H13
gene	MSTRG.10413	1.61991185940282	0.324910955771778	0.680505264144094	CPB2
gene	MSTRG.10414	1.81978054971251	0.136956778669892	0.463136483352702	LCP1
gene	MSTRG.1042	0.706333558370194	0.256298617890288	0.6115608391318	KHDRBS1
gene	MSTRG.10423	0.567956640137926	0.00492718337327158	0.137982888020581	COX17P1
gene	MSTRG.10424	2.04937496540337	0.0273668495204727	0.233631125852434	LRCH1
gene	MSTRG.10425	0.794787910725846	0.352435601437679	0.701454986849503	ESD
gene	MSTRG.1043	0.497557786646509	0.18512443568367	0.530132864804298	TMEM39B
gene	MSTRG.10438	1.46572983189764	0.31457581727351	0.669856503020544	SUCLA2
gene	MSTRG.10440	1.11763702828923	0.677973927679957	0.888198035746568	MSTRG.10440
gene	MSTRG.10441	1.73913279306121	0.0924617433209516	0.389714928981606	NUDT15
gene	MSTRG.10443	1.08294423613875	0.721500188966461	0.907940819088237	MED4
gene	MSTRG.10446	1.04326374411369	0.867462047479966	0.96547591214435	ITM2B
gene	MSTRG.10449	0.890973494457403	0.758168952640917	0.924053052209631	RB1
gene	MSTRG.1045	0.784127600326446	0.361757288050484	0.708327358575157	KPNA6
gene	MSTRG.10452	1.22666180644354	0.464890047786351	0.777431471950652	LPAR6
gene	MSTRG.10459	0.433680096237415	0.0184920377031272	0.20230132629628	PSME2P2
gene	MSTRG.1046	1.28517470386938	0.469897548836973	0.781581264526792	TXLNA
gene	MSTRG.10460	1.37096234682932	0.261720719380727	0.615931311648824	FNDC3A
gene	MSTRG.10464	0.357208240667721	0.0192988897929123	0.204857682221457	COX7CP1
gene	MSTRG.10467	0.675506491789755	0.193191882221862	0.541277742256491	CDADC1
gene	MSTRG.1047	0.754913774741038	0.434813350886973	0.758844706197846	CCDC28B
gene	MSTRG.10470	0.640588463611299	0.0830520882588136	0.37108999705234	PHF11
gene	MSTRG.10473	1.01224303385761	0.973861142094176	0.994210094679341	EBPL
gene	MSTRG.10474	2.63590593780085	0.0586480124268033	0.314860875383682	KPNA3
gene	MSTRG.10486	1.06881465414866	0.630365846938502	0.866394489085789	ST13P4
gene	MSTRG.10488	0.35704310531857	0.00400288215180677	0.126764344613077	RPL34P26
gene	MSTRG.10500	0.786729178731511	0.374925976385168	0.719671801546716	RNASEH2B
gene	MSTRG.10507	0.52184549324937	0.106738150249116	0.414345218500701	RPS4XP16
gene	MSTRG.1051	1.01907256267499	0.938377382476897	0.984783773116986	EIF3I
gene	MSTRG.10512	0.687484754045263	0.277096391304714	0.631653763172542	DHRS12
gene	MSTRG.10516	1.51203991993009	0.282898164812879	0.638220860101274	ATP7B
gene	MSTRG.10517	1.02972217396781	0.925068262067124	0.980976007070428	FABP5P2
gene	MSTRG.10518	1.82879227755779	0.0317002967692529	0.246414882000189	ALG11
gene	MSTRG.10523	0.698022156669094	0.214215917862572	0.567021660477067	NEK3
gene	MSTRG.10524	0.649070555254393	0.266569170479702	0.621281994835754	THSD1P1
gene	MSTRG.10528	1.3947911208342	0.298899898727557	0.657507216101576	VPS36
gene	MSTRG.1053	1.29570176020724	0.326116121763823	0.681678879666479	FAM167B
gene	MSTRG.10532	0.836847007697852	0.493015113169587	0.794128465508064	HNRNPA1L2
gene	MSTRG.10534	0.515126495837599	0.180929265703558	0.524523812079455	SUGT1
gene	MSTRG.10536	1.10001987034312	0.641592747656989	0.872787424488907	OLFM4
gene	MSTRG.10538	0.397346438744869	0.0193104296823627	0.204857682221457	MSTRG.10538
gene	MSTRG.1054	1.2257744907371	0.557938854817605	0.829201061352881	LCK
gene	MSTRG.1055	1.49267574646562	0.110584211324995	0.421409223451152	HDAC1
gene	MSTRG.10554	0.825943230096631	0.474430661165618	0.783879573788361	MSTRG.10554
gene	MSTRG.1056	1.60604719774152	0.348331034934851	0.698272472035876	MARCKSL1
gene	MSTRG.10577	0.854058156934248	0.334600240573095	0.68833253195898	MSTRG.10577
gene	MSTRG.1058	4.00440798577319	0.00780886043675266	0.157493169317399	BSDC1
gene	MSTRG.10586	0.90057003065172	0.861365971873994	0.963220623131683	RPSAP53
gene	MSTRG.10600	0.905538860471255	0.619207436205866	0.859578813959658	MZT1
gene	MSTRG.10604	1.01573102080008	0.967455273447602	0.992242770743412	KLF5
gene	MSTRG.10605	1.04802390573595	0.879115757543295	0.968695063574167	FABP5P1
gene	MSTRG.10606	1.62229927372884	0.0322339652826369	0.248329462589118	MSTRG.10606
gene	MSTRG.1061	0.48591944189004	0.0363780529274154	0.25928893605392	MSTRG.1061
gene	MSTRG.10610	2.60931234181788	0.0197590681650455	0.205701946679986	TBC1D4
gene	MSTRG.10611	0.628266462221823	0.0669456369657705	0.335472719493434	COMMD6
gene	MSTRG.10612	1.01659999535352	0.942724157791635	0.985610679078201	UCHL3
gene	MSTRG.10614	2.20052783161366	0.0720821546933691	0.347429412781186	LMO7
gene	MSTRG.10616	1.82315781924575	0.0354419216682595	0.256034998231251	KCTD12
gene	MSTRG.10617	0.395057279853985	0.0236081774969865	0.220540014526341	RPL7P44
gene	MSTRG.1062	1.74153694810925	0.111305799989459	0.422509089965972	RBBP4
gene	MSTRG.10629	2.98080768274052	0.00555731896909095	0.13977587417451	EDNRB
gene	MSTRG.10640	0.775572784897097	0.32290695015645	0.678099250071962	NDFIP2
gene	MSTRG.10644	2.77058928060607	0.00335217081318406	0.116508599824803	SPRY2
gene	MSTRG.1065	1.23913862684542	0.587473883198191	0.843235718215714	KIAA1522
gene	MSTRG.10656	0.789695203378342	0.385078153655961	0.726450815171338	MSTRG.10656
gene	MSTRG.1066	0.88129699573959	0.731471514369813	0.913632371123189	YARS
gene	MSTRG.1068	1.60503781851839	0.497215328034773	0.796926551035897	FNDC5
gene	MSTRG.107	1.75632013327636	0.134864569904223	0.460385108432254	MTMR10
gene	MSTRG.1070	0.726755621493995	0.54815975122116	0.82497846145991	TMEM54
gene	MSTRG.10702	1.60395239821909	0.189093312673415	0.535574406022538	GPC6
gene	MSTRG.10708	1.43487353982514	0.410669082625574	0.742764183374399	TGDS
gene	MSTRG.10711	0.958989275151804	0.879232905437406	0.968695063574167	ABCC4
gene	MSTRG.10715	1.83937870464624	0.0400618141492053	0.271228589950398	CLDN10
gene	MSTRG.10718	0.979086152129317	0.926352083189274	0.981178526087087	MSTRG.10718
gene	MSTRG.1072	1.11087417603299	0.811324845976658	0.944701059679541	MSTRG.1072
gene	MSTRG.10720	1.0844273609054	0.8442609221052	0.957236088817651	DNAJC3
gene	MSTRG.10721	0.8705295589352	0.550124491661762	0.826000627437698	UGGT2
gene	MSTRG.10726	2.94987140991688	0.00352104439538503	0.120132056572157	MBNL2
gene	MSTRG.1073	0.685520956711666	0.384679695840913	0.726413608430756	AK2
gene	MSTRG.10730	1.47634567436928	0.319269864085668	0.674957529028035	RAP2A
gene	MSTRG.10732	1.46329255598945	0.211153489321079	0.563690888833004	IPO5
gene	MSTRG.10736	1.9981081665755	0.110366130950841	0.421002386167335	FARP1
gene	MSTRG.10740	1.46862651188792	0.345397830907592	0.69634426303444	STK24
gene	MSTRG.10743	1.28273091128078	0.534440358993765	0.817136219841221	SLC15A1
gene	MSTRG.10746	1.09331070094851	0.890069244444908	0.970532692006851	MSTRG.10746
gene	MSTRG.10751	0.706149410567451	0.29285163217494	0.650405428181249	UBAC2
gene	MSTRG.10752	0.927120380563963	0.737480485407635	0.915607500281979	H2AFZP3
gene	MSTRG.10755	2.10139410616429	0.0447077415324931	0.282867711235973	GPR183
gene	MSTRG.10763	1.32039228979827	0.308406922733883	0.665016916648418	TM9SF2
gene	MSTRG.10765	0.728195082125062	0.268966870517531	0.622321762671049	CLYBL
gene	MSTRG.10776	0.833992610409571	0.589285175492721	0.843235718215714	LOC105370333
gene	MSTRG.10777	1.32240122953969	0.34828670133082	0.698272472035876	PCCA
gene	MSTRG.10778	0.715158477258247	0.696508654882442	0.896901288362506	MSTRG.10778
gene	MSTRG.10785	0.594391595687298	0.064569848531805	0.329233560480096	RPS26P47
gene	MSTRG.10793	1.47683279037222	0.365555147499997	0.711392574584911	ITGBL1
gene	MSTRG.10797	0.917892095168674	0.785167617214201	0.936062061082544	MSTRG.10797
gene	MSTRG.1080	0.964107908348991	0.919480752115754	0.979269728605538	ZNF362
gene	MSTRG.10804	0.632506099772544	0.0777743487312058	0.360089557665721	RPL39P29
gene	MSTRG.10807	1.00099161530684	0.996743108052333	0.999055929973477	FGF14-AS2
gene	MSTRG.10809	1.13704736522967	0.620678842226556	0.859975075631945	TPP2
gene	MSTRG.1081	1.04365398165909	0.848012410184246	0.959141691121401	PHC2
gene	MSTRG.10811	0.62057682977391	0.120391043590993	0.438947393798823	TEX30
gene	MSTRG.10812	1.25609136986359	0.597335368899582	0.847683891643917	KDELC1
gene	MSTRG.10813	0.9987286253412	0.994666437634911	0.998836025730279	ERCC5
gene	MSTRG.10815	1.2179551388533	0.657989197905287	0.879954771729546	EFNB2
gene	MSTRG.10816	0.83587201763418	0.45718814595897	0.772818295599033	ARGLU1
gene	MSTRG.10829	1.84651052869309	0.0167973658881465	0.199882234592187	ABHD13
gene	MSTRG.10842	0.420399469927466	0.177730371978347	0.521267683984233	MSTRG.10842
gene	MSTRG.10846	0.505435440369111	0.131997294748649	0.457143784106296	MSTRG.10846
gene	MSTRG.10848	0.90063867627594	0.835274511614759	0.954746432591119	IRS2
gene	MSTRG.10854	0.753020969504109	0.494791206131235	0.795003137653312	COL4A1
gene	MSTRG.10855	0.699079660743679	0.445119152741853	0.76556592109878	COL4A2
gene	MSTRG.10861	1.76772160657379	0.114573080390544	0.429025548926335	RAB20
gene	MSTRG.10864	1.08588082375082	0.8091942196438	0.943374793836237	NAXD
gene	MSTRG.10865	0.569835438914599	0.0492069417602157	0.295288203959364	CARS2
gene	MSTRG.10866	0.960054912911186	0.865910407311211	0.965172666781368	ING1
gene	MSTRG.10869	1.32102522820353	0.335579806785692	0.688687704609166	ANKRD10
gene	MSTRG.10874	1.20205787953477	0.591806767728663	0.844382223307999	ARHGEF7
gene	MSTRG.10888	1.44244024037635	0.218799897712815	0.572311915564893	MSTRG.10888
gene	MSTRG.10890	1.04713195475574	0.876696822499271	0.968627058894422	MSTRG.10890
gene	MSTRG.10899	0.65768594569242	0.253184727673902	0.608660499388123	F7
gene	MSTRG.10900	0.545695998720148	0.203323431142633	0.553765725126169	F10
gene	MSTRG.10904	1.71998276420086	0.122140384896654	0.441262633237442	PROZ
gene	MSTRG.10905	1.34273949832765	0.299376763893988	0.657981045237253	PCID2
gene	MSTRG.10906	1.60567546074977	0.179776766332977	0.523530900162101	CUL4A
gene	MSTRG.10912	1.37556016416204	0.507616099427394	0.802139497863301	LAMP1
gene	MSTRG.10913	1.12589212410453	0.741543613154753	0.917419765601834	GRTP1
gene	MSTRG.10920	0.961556528619013	0.939178665781948	0.984783773116986	TMCO3
gene	MSTRG.10921	1.12103186840207	0.779615154232497	0.933046884220686	TFDP1
gene	MSTRG.10927	1.93114697676572	0.216472281704669	0.568918037229217	GAS6
gene	MSTRG.10934	1.09666064555905	0.81443786688287	0.945256851989827	CDC16
gene	MSTRG.10937	1.02568539705971	0.947425871273108	0.987514962038505	UPF3A
gene	MSTRG.10944	1.12937806134322	0.53741716028711	0.818620942925662	TUBGCP3
gene	MSTRG.10947	0.964641634923444	0.926629177323397	0.981178526087087	MSTRG.10947
gene	MSTRG.1096	1.70860920348297	0.227686751190405	0.581173868330276	GJA4
gene	MSTRG.1097	0.620235072541391	0.216213562662382	0.568580297716356	SMIM12
gene	MSTRG.10971	0.710345131555925	0.432949007918438	0.757884795702126	CCNB1IP1
gene	MSTRG.10972	0.8160951124017	0.46446520367621	0.777279656979701	PARP2
gene	MSTRG.10975	0.70128267191345	0.326638240652594	0.682145201212117	OSGEP
gene	MSTRG.10976	1.07584828707295	0.868124232535131	0.96547591214435	APEX1
gene	MSTRG.10977	1.38438061196293	0.31858852432985	0.674129225533472	TMEM55B
gene	MSTRG.10978	3.50021530516608	0.0563647231131286	0.312861638609476	PNP
gene	MSTRG.10990	0.801393379782179	0.582112394367635	0.841917722387647	MSTRG.10990
gene	MSTRG.10993	1.00543606207385	0.986241969769954	0.99720317608569	EDDM3A
gene	MSTRG.10996	1.01776788783457	0.916116445345997	0.978083593587925	EDDM3B
gene	MSTRG.10997	1.54500299247813	0.259269561731028	0.614439316293633	RNASE6
gene	MSTRG.10999	0.879770915350409	0.836815107285623	0.955019149082629	RNASE1
gene	MSTRG.1100	0.919624999714734	0.712885939626849	0.903204821443299	TMEM35B
gene	MSTRG.11003	1.1218771255082	0.723759387480671	0.908620642214725	RNASE2
gene	MSTRG.11004	0.74847114329838	0.225953661092002	0.580234359446486	METTL17
gene	MSTRG.11007	2.47958096959969	0.0222844948498275	0.215967228162652	NDRG2
gene	MSTRG.11013	0.988408797493215	0.968866673256802	0.992242770743412	ARHGEF40
gene	MSTRG.11014	0.791835443125317	0.462029914900894	0.776154712689653	ZNF219
gene	MSTRG.11017	0.815834340743573	0.198958934946905	0.547860440359547	HNRNPC
gene	MSTRG.11019	0.788782760822071	0.280143768932426	0.635419962931657	SUPT16H
gene	MSTRG.11021	1.35236377891562	0.494949927572588	0.795003137653312	CHD8
gene	MSTRG.11024	0.985301643608501	0.950359281441065	0.988344041255346	TOX4
gene	MSTRG.11025	0.957583949848104	0.896939457519863	0.972106664310586	MSTRG.11025
gene	MSTRG.11048	0.857180906493298	0.664049704632029	0.882473461884607	TRAV30
gene	MSTRG.1107	0.987522853493321	0.951797953319485	0.988814717327073	SFPQ
gene	MSTRG.1108	0.379739308184529	0.162395909469216	0.501977987565369	RPL5P4
gene	MSTRG.1109	1.25633409472757	0.546877624854512	0.824149388085571	KIAA0319L
gene	MSTRG.111	1.00120544841408	0.996636151038612	0.999055929973477	KLF13
gene	MSTRG.11105	1.54682868688439	0.466662622230106	0.778753226205094	TRAC
gene	MSTRG.11111	0.596429688779761	0.00680793938097723	0.151300444249912	DAD1
gene	MSTRG.11114	0.575537272455813	0.112173519195154	0.424279446782864	ABHD4
gene	MSTRG.11116	0.607214774935189	0.00655236940243653	0.148939647331032	OXA1L
gene	MSTRG.11117	2.65210520605605	0.00929055396673473	0.166444016132251	SLC7A7
gene	MSTRG.11118	0.343075223263063	0.00173510124667087	0.0956532788489626	MRPL52
gene	MSTRG.11119	1.16123092630444	0.668983199558491	0.884862982963092	MMP14
gene	MSTRG.11120	2.00445544705333	0.0279312213502911	0.236223649366529	MSTRG.11120
gene	MSTRG.11121	1.35457799529386	0.565819910637285	0.83310020732876	RBM23
gene	MSTRG.11123	1.13122166109051	0.650460158046023	0.87633223207394	PRMT5
gene	MSTRG.11126	0.443034723415396	0.0466671275817914	0.286692097095693	MSTRG.11126
gene	MSTRG.11127	2.43613648262294	5.75441627681528e-09	4.29414852280462e-06	MSTRG.11127
gene	MSTRG.11128	1.14091817444305	0.706619985594779	0.901111411547373	AJUBA
gene	MSTRG.1113	0.749981738392455	0.242161159707379	0.598381163580179	PSMB2
gene	MSTRG.11132	0.886641897842919	0.575050055128969	0.838611909342005	PSMB5
gene	MSTRG.11133	0.581709547781979	0.0738965714901201	0.352061285953539	CDH24
gene	MSTRG.11135	0.931447143078067	0.749587069236353	0.919790072838256	ACIN1
gene	MSTRG.11136	0.741414016745737	0.0978363305419997	0.399803845150339	MSTRG.11136
gene	MSTRG.1114	0.969283549876285	0.872678947171867	0.967083072847018	C1orf216
gene	MSTRG.11144	1.43943241410309	0.193283002713377	0.541277742256491	HOMEZ
gene	MSTRG.11147	0.856957899634862	0.576965257671711	0.839763797478583	PABPN1
gene	MSTRG.11148	0.991787753058735	0.979152492040505	0.995642242093887	SLC22A17
gene	MSTRG.11150	0.264841513461804	1.60625461820274e-08	1.07247084665895e-05	NGDN
gene	MSTRG.11151	0.610465500210007	0.0135975233507775	0.19043745486055	THTPA
gene	MSTRG.11153	0.776856260388884	0.389624028893373	0.729671510165777	AP1G2
gene	MSTRG.11154	0.652483266549015	0.0857136273681294	0.376250199582038	LOC102724814
gene	MSTRG.11159	0.769237008325736	0.768913210190099	0.928816700102038	DHRS2
gene	MSTRG.11164	0.820366018583043	0.612371670732802	0.856749630463282	DHRS4-AS1
gene	MSTRG.11167	0.726450714469141	0.232916270185039	0.588132126506251	MSTRG.11167
gene	MSTRG.11168	0.473186136749523	0.0506000039045023	0.29941111192044	DHRS4L1
gene	MSTRG.1117	1.60034083299911	0.0912536774335895	0.388471191920307	AGO4
gene	MSTRG.11173	1.49861292582119	0.425823108671461	0.752792686249722	PCK2
gene	MSTRG.11175	1.70822056259828	0.149872173273425	0.483785849910093	MSTRG.11175
gene	MSTRG.11176	0.63737597531686	0.0687841639972211	0.340696829741818	PSME1
gene	MSTRG.11177	0.531399091130939	0.0338759782527799	0.252794505949862	EMC9
gene	MSTRG.11178	0.513692990557162	0.0285452576176738	0.238711363307719	PSME2
