feature	id	fc	pval	qval	gene_name
gene	MSTRG.10076	1.11215670099867	0.437728931836892	0.717476831398069	PSPC1
gene	MSTRG.10078	0.827742230930135	0.228810317035343	0.540323672715482	MSTRG.10078
gene	MSTRG.10083	1.55374058325527	0.143109878663357	0.433889677643695	GJB2
gene	MSTRG.10084	1.03748902219914	0.765405714601544	0.906786811937658	MSTRG.10084
gene	MSTRG.10086	1.10748198951431	0.596672684550823	0.819024071105465	CRYL1
gene	MSTRG.1009	0.621770218676809	0.0231441927540558	0.171782850030836	MECR
gene	MSTRG.10090	1.21533844445798	0.111904133812041	0.384509045178218	MSTRG.10090
gene	MSTRG.10092	0.789351434915769	0.427179250392474	0.709815311674994	MSTRG.10092
gene	MSTRG.10096	0.856546274504424	0.235164211352682	0.54595543839079	EEF1AKMT1
gene	MSTRG.101	1.03372235202304	0.846094191121274	0.947215321004929	RPL41P2
gene	MSTRG.10100	1.02931659021342	0.766432862111526	0.906786811937658	MSTRG.10100
gene	MSTRG.10101	0.809582221162965	0.172059623570732	0.472923112162262	RPSAP54
gene	MSTRG.10103	0.991382200888409	0.935955198636103	0.981500050760402	SAP18
gene	MSTRG.10104	0.945748556856644	0.744379766037719	0.896471825200546	RPS12P23
gene	MSTRG.10106	0.917992298559539	0.488666769367584	0.753880039783832	MRPL57
gene	MSTRG.1011	0.84370247455153	0.424349074779549	0.708424613193306	PTPRU
gene	MSTRG.10116	0.991083890004121	0.953366228625196	0.987707705546611	MSTRG.10116
gene	MSTRG.10119	1.0647833009106	0.701192068594367	0.875538789152611	MICU2
gene	MSTRG.10122	0.811245340137678	0.220369202331938	0.531052738988247	RPS7P10
gene	MSTRG.10130	0.741065758132758	0.0739708577448049	0.312321618232876	FTH1P7
gene	MSTRG.10146	0.900690495420758	0.506963024022648	0.767234760703971	MSTRG.10146
gene	MSTRG.10150	1.00213653246545	0.990809866869482	0.997761458644683	MIPEP
gene	MSTRG.10155	1.22115508270073	0.218749815404281	0.528893214876809	SPATA13
gene	MSTRG.1016	1.60949938108738	0.0673963494879991	0.302184408366203	LAPTM5
gene	MSTRG.10166	0.93334778313987	0.73639736187325	0.891439507796631	PARP4
gene	MSTRG.10173	0.823763931886794	0.371717580499252	0.668194031423015	LOC107987187
gene	MSTRG.10175	0.879830201579273	0.450822401152822	0.728163048703122	RPL34P27
gene	MSTRG.10177	0.836134693480421	0.3894010558952	0.681680780516498	PABPC3
gene	MSTRG.10178	0.880069617993779	0.590897163176656	0.815539969164235	MSTRG.10178
gene	MSTRG.10180	0.790556038204502	0.122755674989794	0.401206887137356	TCEB2P1
gene	MSTRG.10185	0.938514576781996	0.692233644952617	0.871229913165129	RNF6
gene	MSTRG.10188	0.934738269404008	0.653461996462619	0.851588658244198	RPS3AP44
gene	MSTRG.10191	1.16237030755901	0.292093264096775	0.600461380302905	USP12
gene	MSTRG.10195	1.03729937974599	0.836744176086236	0.942970684392907	RPL21
gene	MSTRG.10196	1.325006163101	0.270871328983794	0.580873874250521	RASL11A
gene	MSTRG.10198	0.9185742604362	0.55284576438921	0.79479737418748	GTF3A
gene	MSTRG.10199	0.88596643223391	0.493800158531798	0.757459515905444	MTIF3
gene	MSTRG.1020	2.13166560209077	0.000285678333764805	0.011624628018629	SDC3
gene	MSTRG.10201	1.10763406240532	0.625536110710344	0.835654964746058	LNX2
gene	MSTRG.10202	0.974243447729914	0.834211536403211	0.941793544250344	POLR1D
gene	MSTRG.10205	0.896571034914609	0.625913200609675	0.835717614867635	PDX1
gene	MSTRG.10206	0.62544186222985	0.00967589266677504	0.103506696278984	ATP5EP2
gene	MSTRG.1021	1.20518594466613	0.209888940145395	0.516960789711946	PUM1
gene	MSTRG.10212	0.853752969833276	0.620316942366722	0.832549677129162	MSTRG.10212
gene	MSTRG.10213	0.654266232098308	0.062679145263243	0.29292226019657	FLT1
gene	MSTRG.10216	0.872587928471505	0.346932117762739	0.648895351801281	EIF4A1P7
gene	MSTRG.10217	0.806368740420984	0.111303110104314	0.384112587502071	POMP
gene	MSTRG.10218	1.11879487579058	0.6082034279293	0.825583740384351	SLC46A3
gene	MSTRG.10219	0.979177477458736	0.919270903638831	0.976180402228744	CYP51A1P2
gene	MSTRG.10222	1.10483120681349	0.610282629940089	0.826975766344558	GAPDHP69
gene	MSTRG.10225	1.13099732732351	0.460803796674617	0.735003142019357	SLC7A1
gene	MSTRG.10227	1.20827549832893	0.259639665222918	0.570540017953816	UBL3
gene	MSTRG.10237	1.11214762800289	0.498046348869324	0.761035792315226	MSTRG.10237
gene	MSTRG.10241	1.66991835487531	0.0123616646109221	0.119435924694576	ALOX5AP
gene	MSTRG.10248	1.08620316552106	0.728662666629204	0.888364744334544	HSPH1
gene	MSTRG.1025	1.3093049609182	0.016935244103772	0.143739446098749	SNRNP40
gene	MSTRG.10259	1.2563122406608	0.254974147401423	0.565875811752521	FRY
gene	MSTRG.1026	0.713852463844571	0.0111577715673419	0.112600956287649	ZCCHC17
gene	MSTRG.10262	1.30055788219411	0.179116885809403	0.480625073110342	N4BP2L1
gene	MSTRG.1027	1.04868674501753	0.805022285027031	0.926574469823421	FABP3
gene	MSTRG.10274	0.888562367757166	0.576496672960506	0.80703157038885	LOC107984551
gene	MSTRG.10275	0.988398629438682	0.947583966671868	0.985805095130344	RFC3
gene	MSTRG.1028	0.677548896414715	0.0299976109281705	0.199066474198216	SERINC2
gene	MSTRG.10297	0.956944225507255	0.685070952759756	0.866870603657106	EIF4A1P5
gene	MSTRG.10298	0.854267217125299	0.189613060252438	0.493484972241523	ALG5
gene	MSTRG.10299	0.975626121168658	0.823849879069226	0.936731376425971	EXOSC8
gene	MSTRG.10303	1.06852935287081	0.813377630464073	0.930730987206281	POSTN
gene	MSTRG.10312	1.09188348066803	0.551248725383193	0.794351235183702	UFM1
gene	MSTRG.10316	1.59193402438728	0.00567282380803613	0.0750937084630724	NHLRC3
gene	MSTRG.10321	0.76774848614188	0.211935138402566	0.519521344208362	LHFP
gene	MSTRG.10323	1.43002680390275	0.0735879191832353	0.311415263012535	COG6
gene	MSTRG.10328	1.16817610729214	0.150282416298859	0.444401585951371	LINC00598
gene	MSTRG.10334	0.933040582245769	0.627113100982321	0.83633774749998	MRPS31
gene	MSTRG.10335	0.544027409020877	0.064568001010026	0.295659302194176	SLC25A15
gene	MSTRG.10340	1.97424175261774	0.00101607491332478	0.0259766222790407	ELF1
gene	MSTRG.10347	1.15249854295303	0.176252545773865	0.477720275598257	CALM2P3
gene	MSTRG.10348	0.991319029247411	0.961387019348803	0.990454265151206	MSTRG.10348
gene	MSTRG.10352	1.06685433942471	0.695317829401056	0.87235662080216	TUBBP2
gene	MSTRG.10354	0.595572245228812	0.0412856413883164	0.236411670483775	RGCC
gene	MSTRG.10355	0.949760022605031	0.802624861626076	0.92519465305013	VWA8
gene	MSTRG.10359	0.633902797641719	0.169912294838728	0.469308473504393	MSTRG.10359
gene	MSTRG.1036	1.25326653114758	0.349052368486319	0.650553420205356	MSTRG.1036
gene	MSTRG.10370	1.35360128143772	0.0902296431512842	0.344971641715862	EPSTI1
gene	MSTRG.10373	1.09559029187467	0.604240012976379	0.823638233974157	DNAJC15
gene	MSTRG.1038	0.856081453724316	0.121642613901659	0.400111318109972	PEF1
gene	MSTRG.10381	0.604901433540097	0.0188907981993833	0.153540816450351	RP11-5G9.6
gene	MSTRG.10386	0.819769579890677	0.317810231624317	0.623770420139841	SMIM2-AS1
gene	MSTRG.10397	0.805565591934953	0.354467608352761	0.654000230894328	TSC22D1
gene	MSTRG.10405	0.923026507658969	0.534689647692946	0.784819616071183	GTF2F2
gene	MSTRG.10409	1.22571399552136	0.179991760467832	0.481971165620061	TPT1
gene	MSTRG.10413	0.866308822578562	0.424811581029246	0.708686545851295	RCN1P2
gene	MSTRG.10414	0.899865906455205	0.522560458480986	0.777139249505714	SLC25A30
gene	MSTRG.10417	1.01093815354224	0.957667476390682	0.988671209103886	COG3
gene	MSTRG.1042	1.21765976439276	0.178658366297994	0.480617190328272	COL16A1
gene	MSTRG.10420	0.94490222635606	0.74954805904339	0.899179476213427	ZC3H13
gene	MSTRG.10422	1.12035385106934	0.684502383038189	0.866324398174646	CPB2
gene	MSTRG.10423	1.6936821084819	0.0147604848934658	0.131605500906625	LCP1
gene	MSTRG.10427	0.823754636781369	0.0549428901792828	0.272667558909343	COX17P1
gene	MSTRG.10428	1.29283654871136	0.127796584232364	0.409927119995465	LRCH1
gene	MSTRG.10429	0.873357947290412	0.262759765672302	0.572130907533204	ESD
gene	MSTRG.10436	1.3434893170801	0.157805639210322	0.455696868079029	SUCLA2
gene	MSTRG.10438	0.822427579089372	0.275943633275606	0.586015552794562	MSTRG.10438
gene	MSTRG.10439	1.00200148744146	0.99170472501448	0.997761458644683	NUDT15
gene	MSTRG.1044	0.904046069612227	0.308034866923445	0.614854172574676	ADGRB2
gene	MSTRG.10441	1.05648746736359	0.552620935482954	0.79479737418748	MED4
gene	MSTRG.10443	1.04550029375227	0.747526238502193	0.898465623349345	ITM2B
gene	MSTRG.10446	1.45277267614158	0.0128829107348254	0.122581379961816	RB1
gene	MSTRG.10449	1.20403851530692	0.231625630699663	0.543322030862693	LPAR6
gene	MSTRG.10454	0.661502878453301	0.00752898795313262	0.0884673561252491	PSME2P2
gene	MSTRG.10455	1.29569842288795	0.109561459763268	0.380743590592474	FNDC3A
gene	MSTRG.10459	0.785244732660902	0.364444832228924	0.662851833265122	COX7CP1
gene	MSTRG.10467	0.972355390542471	0.865549830086047	0.955692344979371	PHF11
gene	MSTRG.10469	0.98492352167865	0.94758451487639	0.985805095130344	EBPL
gene	MSTRG.10470	1.4654468871849	0.101916563323356	0.366719962711706	KPNA3
gene	MSTRG.10472	1.13295071928829	0.289533280779231	0.598004327315219	SPRYD7
gene	MSTRG.10482	1.00669997799924	0.936365236960081	0.981504354653345	ST13P4
gene	MSTRG.10483	0.795616584677746	0.201999584641973	0.506751975194069	RPL34P26
gene	MSTRG.1049	0.828033893416723	0.510470310590444	0.76941421873774	MSTRG.1049
gene	MSTRG.10496	1.14356092116099	0.443478738042888	0.721601891296927	RPS4XP16
gene	MSTRG.10499	1.11730219540424	0.627511495036838	0.836561374391707	DHRS12
gene	MSTRG.10505	1.05500257119684	0.772171094441265	0.909345356426038	ATP7B
gene	MSTRG.10506	0.924987134909101	0.550858368953856	0.794351235183702	FABP5P2
gene	MSTRG.1051	1.35252966595161	0.0192098147658593	0.154801734636877	PTP4A2
gene	MSTRG.10510	0.606672558726411	0.0116018344034993	0.114614531129027	NEK3
gene	MSTRG.10511	0.692886933971356	0.0381557477779713	0.225847047769049	THSD1P1
gene	MSTRG.10516	1.14771108281987	0.521835373057292	0.776730747160934	VPS36
gene	MSTRG.10521	0.878752401243466	0.360792371867961	0.660010401532252	HNRNPA1L2
gene	MSTRG.10523	0.453776130735178	0.00246960404705554	0.0441424282704631	SUGT1
gene	MSTRG.10525	1.06689423830855	0.426243757070875	0.709021209951519	OLFM4
gene	MSTRG.10526	0.831604556407792	0.273758794900248	0.58371618910413	MSTRG.10526
gene	MSTRG.10527	0.763985383595159	0.284879308569052	0.595203508327778	MSTRG.10527
gene	MSTRG.1053	1.10263114995732	0.480494115909482	0.748957795696748	KHDRBS1
gene	MSTRG.10537	0.892314280966577	0.198188263740791	0.502569825133406	MSTRG.10537
gene	MSTRG.1054	0.833979494465185	0.396836347644393	0.687788078605575	TMEM39B
gene	MSTRG.10542	0.799147153143638	0.177767443531321	0.47988207858288	PCDH20
gene	MSTRG.10554	0.949767114460907	0.509640506755852	0.768621214753343	MSTRG.10554
gene	MSTRG.1056	0.565542473349272	0.000154506267046717	0.00828507122659407	KPNA6
gene	MSTRG.10567	0.617121800654814	0.111805690223223	0.384509045178218	RPSAP53
gene	MSTRG.1057	0.737075242208148	0.0172424539872795	0.145178479846322	TXLNA
gene	MSTRG.10578	0.786027242128591	0.0502220591978721	0.259511370230779	MSTRG.10578
gene	MSTRG.1058	0.76712633971211	0.188376721801945	0.491730077228469	CCDC28B
gene	MSTRG.10584	1.09725560014843	0.377343171280459	0.67219564084378	MZT1
gene	MSTRG.10588	1.17834267762595	0.367801518843483	0.665312781727313	KLF5
gene	MSTRG.10589	0.921959874483898	0.540030718337453	0.788336456403329	FABP5P1
gene	MSTRG.1059	0.732479681031656	0.0316984461081806	0.204633135010978	TMEM234
gene	MSTRG.10590	1.26756256320281	0.354965822683492	0.654823977559706	MSTRG.10590
gene	MSTRG.10596	1.29240004878355	0.272632452488565	0.582502732777781	TBC1D4
gene	MSTRG.10597	1.10998929127447	0.512273327478435	0.770938156646402	COMMD6
gene	MSTRG.10598	0.987887417683463	0.931036186136874	0.97932532088456	UCHL3
gene	MSTRG.106	0.850236540548115	0.270535526612133	0.580862445946675	LOC100130111
gene	MSTRG.10600	1.45959435877001	0.0727052577639447	0.308969563170978	LMO7
gene	MSTRG.10602	1.24694255641947	0.198089574844148	0.502569825133406	KCTD12
gene	MSTRG.10603	0.803077687450662	0.275595004688076	0.585865073799362	RPL7P44
gene	MSTRG.10616	1.67628969007958	0.006594065192573	0.0815247710657695	EDNRB
gene	MSTRG.1062	0.791643531954822	0.0529002386529106	0.266289785263558	EIF3I
gene	MSTRG.10631	0.941949634948616	0.73362197879232	0.890606284775993	NDFIP2
gene	MSTRG.10634	2.40361447059261	5.73451309549e-07	0.000145540874525452	SPRY2
gene	MSTRG.1064	1.12422017474187	0.452581921677933	0.72914375796744	FAM167B
gene	MSTRG.1065	1.17270775537658	0.252827904532553	0.564590489330067	LCK
gene	MSTRG.10650	0.917020223850348	0.542481317920944	0.790030203911194	MSTRG.10650
gene	MSTRG.1066	1.03377969953084	0.764737813372569	0.906581454635116	HDAC1
gene	MSTRG.10660	0.913760543891071	0.606620649031815	0.825547554232101	LOC107984621
gene	MSTRG.1067	1.31087266015902	0.285336533520754	0.595558847333742	MARCKSL1
gene	MSTRG.10676	1.20908997269787	0.333586434254852	0.637597995090644	GPC6
gene	MSTRG.1068	0.828067149790902	0.136416312252851	0.423643786885848	FAM229A
gene	MSTRG.10683	1.35770990003006	0.128507366514817	0.411109009831277	TGDS
gene	MSTRG.10688	1.25363313992584	0.108488929637013	0.37842678159914	ABCC4
gene	MSTRG.10692	1.78686578876806	0.000240925900622857	0.0103864111790335	CLDN10
gene	MSTRG.10695	0.913425317246296	0.671897810935905	0.86096261618002	MSTRG.10695
gene	MSTRG.10697	1.04574191132795	0.827169890687238	0.938566750349412	DNAJC3
gene	MSTRG.10698	0.566177745292776	0.00319862613121857	0.0522979505046138	UGGT2
gene	MSTRG.10699	1.46548423180766	0.114418207189002	0.390204777997357	MBNL2
gene	MSTRG.1070	1.64418133080256	0.029603384744868	0.197694371475623	BSDC1
gene	MSTRG.10704	0.70685184809398	0.0781433199646779	0.319619817114738	RAP2A
gene	MSTRG.10708	1.33044610744089	0.127371160747387	0.40939251491554	IPO5
gene	MSTRG.10713	1.1408639338855	0.436512150176447	0.716999372760695	FARP1
gene	MSTRG.10717	1.27312098027333	0.0682900553765017	0.303338241765401	STK24
gene	MSTRG.10720	1.05623811249162	0.800597200918092	0.924362054660741	SLC15A1
gene	MSTRG.10723	0.33409945308091	0.00613602459194196	0.0781129628710661	MSTRG.10723
gene	MSTRG.10728	0.965360740668323	0.819432128484464	0.934158861174948	UBAC2
gene	MSTRG.10729	1.02810938921602	0.782507026583999	0.914201109806176	H2AFZP3
gene	MSTRG.10733	2.13361043544218	1.5200718488817e-05	0.00184966435073057	GPR183
gene	MSTRG.10739	1.07446554188191	0.563931390761139	0.800637766501537	TM9SF2
gene	MSTRG.10741	0.903975371406129	0.441030622286417	0.719785524241981	CLYBL
gene	MSTRG.10749	0.965299240669754	0.805842026487071	0.926883754611743	MSTRG.10749
gene	MSTRG.1075	1.42885179939213	0.0115013073939836	0.114456383200345	RBBP4
gene	MSTRG.10752	1.17373860809525	0.326234717511072	0.630993304582113	LOC105370333
gene	MSTRG.10753	1.14138294836981	0.493026643232332	0.7572347898931	PCCA
gene	MSTRG.10754	0.79552874017168	0.574016230043274	0.805424434842479	MSTRG.10754
gene	MSTRG.10761	0.754171989838956	0.0780382658460866	0.319542461840661	RPS26P47
gene	MSTRG.10762	1.07107872251625	0.655893278570471	0.85264448107984	TMTC4
gene	MSTRG.10769	1.1853428188609	0.513512273030702	0.771405247784922	ITGBL1
gene	MSTRG.10772	1.09990738658907	0.458504233377991	0.733781409015317	MSTRG.10772
gene	MSTRG.10777	0.832502463068651	0.216129031076267	0.525377043463341	RPL39P29
gene	MSTRG.1078	1.02127019214207	0.910968912975206	0.972820018300211	KIAA1522
gene	MSTRG.10780	1.68906693481692	0.00068701207360955	0.0201602775957112	FGF14-AS2
gene	MSTRG.10784	1.20130089027393	0.387364116040119	0.679996239213165	TEX30
gene	MSTRG.10785	1.38300848813324	0.0990126974931361	0.362218806983317	KDELC1
gene	MSTRG.10786	1.00972801972026	0.949119143494913	0.98621559448688	ERCC5
gene	MSTRG.1079	0.800917173939384	0.159699033084236	0.458710362986311	YARS
gene	MSTRG.10790	0.91316110859841	0.658519038311357	0.853498405349265	EFNB2
gene	MSTRG.10791	1.00687270909617	0.968706966268469	0.99374352947494	MSTRG.10791
gene	MSTRG.108	0.945546944382206	0.641920381796518	0.845229677623029	HMGN2P5
gene	MSTRG.1081	0.593962974409734	0.169117434701897	0.468356809314791	FNDC5
gene	MSTRG.10815	0.898279451044458	0.402452692522845	0.692623983047384	MSTRG.10815
gene	MSTRG.10819	0.689507418164448	0.0895505815089578	0.342893376398142	MSTRG.10819
gene	MSTRG.10821	0.796456508024667	0.288267239446088	0.597155330690824	MSTRG.10821
gene	MSTRG.10823	1.06425015445935	0.758765075662037	0.902374967813465	IRS2
gene	MSTRG.10829	0.442213786637657	0.000819308670976793	0.0228866375417444	COL4A1
gene	MSTRG.1083	1.35526736160288	0.232449785380389	0.544166855169894	TMEM54
gene	MSTRG.10830	0.484285790464122	0.00714197507965197	0.0859959035518513	COL4A2
gene	MSTRG.10836	1.5645599093017	0.0387168843680761	0.227783436391447	RAB20
gene	MSTRG.10838	0.853291049903978	0.240417670524736	0.55147464572966	RP11-90L1.8
gene	MSTRG.10839	0.928795586296675	0.685382441634661	0.867008200236696	NAXD
gene	MSTRG.10840	0.769111619913384	0.181349993650702	0.483663681696446	CARS2
gene	MSTRG.10841	0.860633878682945	0.280738162551105	0.590126358720668	ING1
gene	MSTRG.10844	1.13632637088862	0.448287286354727	0.725642825379773	ANKRD10
gene	MSTRG.1085	2.45578363120065	4.94007176099487e-06	0.000844819028856623	MSTRG.1085
gene	MSTRG.10851	0.783112417106243	0.219413248037847	0.529911899334203	ARHGEF7
gene	MSTRG.10858	1.01258157398991	0.885381829949378	0.963641328321565	SOX1
gene	MSTRG.1086	1.18210040057585	0.195882762890186	0.501031628714393	AK2
gene	MSTRG.10866	1.58138946674658	0.0017819889084012	0.03615029136935	MSTRG.10866
gene	MSTRG.10877	0.772291636728476	0.0427287958476689	0.239686574225288	MCF2L-AS1
gene	MSTRG.10880	0.792843312205081	0.214592427048581	0.522918551139311	F7
gene	MSTRG.10882	0.423196054539776	0.000221214703487682	0.0100701307250361	F10
gene	MSTRG.10885	1.21668488540613	0.370321700693376	0.66728931677715	PROZ
gene	MSTRG.10886	0.906004333914383	0.59881616462032	0.819948994699464	PCID2
gene	MSTRG.10887	1.15510752198314	0.318966707567442	0.624172519601977	CUL4A
gene	MSTRG.10893	0.861099268782263	0.48024817725277	0.748957795696748	LAMP1
gene	MSTRG.10894	0.982904695147737	0.911014621641707	0.972820018300211	GRTP1
gene	MSTRG.10900	0.754095933373216	0.0819795483235052	0.327600968371339	MSTRG.10900
gene	MSTRG.10901	0.951607634647562	0.79632501160142	0.921100708336888	TMCO3
gene	MSTRG.10904	1.20601548646465	0.234635285505907	0.545894860733602	TFDP1
gene	MSTRG.1091	1.12873957728894	0.56416123041606	0.800637766501537	ZNF362
gene	MSTRG.10910	0.723154976275627	0.143445223701309	0.434386050715497	GAS6
gene	MSTRG.10914	0.97460066413962	0.810281256623546	0.929209054476265	MSTRG.10914
gene	MSTRG.10920	0.87710859546668	0.613606892591514	0.828906407530488	CDC16
gene	MSTRG.10923	1.0459877917445	0.803025101204008	0.925273846466059	UPF3A
gene	MSTRG.10928	1.1259293449213	0.212652272834853	0.520223180499724	TUBGCP3
gene	MSTRG.1093	1.30387044327223	0.0419432131575677	0.238023032515255	PHC2
gene	MSTRG.10931	1.55330884837293	0.0392840883244456	0.23005096610174	MSTRG.10931
gene	MSTRG.10947	0.978936743425449	0.872650550666908	0.958291786970259	LOC107987205
gene	MSTRG.10960	1.24885949883512	0.234763438337011	0.545894860733602	CCNB1IP1
gene	MSTRG.10961	1.10228767847075	0.560908012894606	0.798737316378855	PARP2
gene	MSTRG.10965	0.967705748191584	0.757765887201341	0.902179488236167	OSGEP
gene	MSTRG.10966	0.826785129952482	0.384879977808484	0.678081041231569	APEX1
gene	MSTRG.10967	0.729557122274492	0.129076683297782	0.411900246002878	MSTRG.10967
gene	MSTRG.10968	2.83441978991428	6.74191454141937e-06	0.00106648660652078	PNP
gene	MSTRG.10974	0.89889550421645	0.683739316084052	0.865878219257849	MSTRG.10974
gene	MSTRG.10980	1.1827742938439	0.424835162988773	0.708686545851295	RNASE6
gene	MSTRG.10982	0.776173365484254	0.546050690635727	0.791703700225035	RNASE1
gene	MSTRG.10983	1.11810358492086	0.374106362882865	0.670099994573947	RNASE2
gene	MSTRG.10984	0.885023807686633	0.26804379225725	0.578027862995005	METTL17
gene	MSTRG.10988	1.55637607915874	0.0357926339107337	0.218316130237646	NDRG2
gene	MSTRG.10994	1.13249495340076	0.474324555663381	0.744730917104178	ARHGEF40
gene	MSTRG.10995	0.64477472746025	0.00605942459676945	0.0777635128829	MSTRG.10995
gene	MSTRG.11000	0.921124665833572	0.250529217709101	0.563036584904414	HNRNPC
gene	MSTRG.11003	0.975361093224592	0.917075456803993	0.975794596863056	SUPT16H
gene	MSTRG.11005	1.15598671382076	0.486534471496045	0.752704915892505	CHD8
gene	MSTRG.11008	1.10392322162391	0.479896466418292	0.748839677253203	TOX4
gene	MSTRG.11009	1.06429268887145	0.689289768053925	0.869950700471256	MSTRG.11009
gene	MSTRG.11029	1.00147998481131	0.988567079745885	0.997761458644683	TRDV1
gene	MSTRG.11035	1.19827091088191	0.366807261930298	0.665011790650204	TRAV30
gene	MSTRG.11042	1.00769683109392	0.961085551594229	0.99043466249389	TRDC
gene	MSTRG.11100	1.61177965587731	0.0969555809657281	0.358763999158272	TRAC
gene	MSTRG.11103	0.820564875444225	0.0338206149121707	0.211023680775344	DAD1
gene	MSTRG.11105	0.69362222568303	0.100859872902521	0.3645763186465	ABHD4
gene	MSTRG.11108	0.661593122826937	2.96370429704318e-05	0.00284349947320682	OXA1L
gene	MSTRG.11109	2.36888232194118	7.93991423401197e-05	0.00540212981889363	SLC7A7
gene	MSTRG.1111	0.802072567295888	0.230577092797035	0.542269672801798	GJA4
gene	MSTRG.11110	0.710549532058578	0.0504301820267485	0.260062735757336	MRPL52
gene	MSTRG.11111	1.01016094363975	0.96149840151806	0.990456839333419	MMP14
gene	MSTRG.11112	1.13880055772976	0.396765295428081	0.687788078605575	MSTRG.11112
gene	MSTRG.11113	1.36022102973897	0.0994549410200498	0.362814147768443	RBM23
gene	MSTRG.11115	0.86480500285506	0.367118539499914	0.665011790650204	PRMT5
gene	MSTRG.11117	0.825091682516204	0.404495918639473	0.694181699265328	MSTRG.11117
gene	MSTRG.11118	1.00419745774666	0.978172896871423	0.995182801847897	AJUBA
gene	MSTRG.1112	0.890234626925649	0.576104750193341	0.806732718683066	SMIM12
gene	MSTRG.11121	0.733108718357995	0.00341590920594581	0.0544437418151691	PSMB5
gene	MSTRG.11122	0.748326573809338	0.0521685595293875	0.264225088005846	CDH24
gene	MSTRG.11124	1.08623466344219	0.566454190849867	0.801337217309602	ACIN1
gene	MSTRG.11125	0.942195355787564	0.558495108889966	0.797579968249843	MSTRG.11125
gene	MSTRG.11128	1.42822149046185	0.0308512508260119	0.202207420703343	SLC7A8
gene	MSTRG.11135	0.77154849103283	0.0508594400754951	0.260587638847654	PABPN1
gene	MSTRG.11136	0.789333685301551	0.411833120512382	0.69984532564579	MSTRG.11136
gene	MSTRG.11142	0.951457657979818	0.723938846844281	0.886765407493761	NGDN
gene	MSTRG.11143	0.761474607633641	0.108091664150903	0.378043962894868	THTPA
gene	MSTRG.11145	1.10877514611229	0.526836583421955	0.779377004693401	MSTRG.11145
gene	MSTRG.11147	1.00317347874264	0.977058299578869	0.995179017388715	MSTRG.11147
gene	MSTRG.11152	0.766493481740602	0.517412861066684	0.773372425823112	DHRS2
gene	MSTRG.11154	1.18249066962169	0.375732396237034	0.671121167872924	DHRS4-AS1
gene	MSTRG.11155	0.995190928711133	0.97384872521622	0.99499883881893	DHRS4
gene	MSTRG.11156	0.843140554688959	0.530084097660612	0.781296791974732	DHRS4L1
gene	MSTRG.11158	1.60749154460199	0.00253440170810049	0.0450461427191175	MSTRG.11158
gene	MSTRG.1116	1.02794482758937	0.80050751073965	0.924362054660741	TMEM35B
gene	MSTRG.11161	1.18214605384193	0.546878936030485	0.792187814438989	PCK2
